SourceID ra dec _25um_Flux_8pix _25um_Flux_8pix_err _25um_Flux_G2D _25um_Flux_G2D_err fwhm25 _37um_Flux_10_5pix _37um_Flux_10_5pix_err _37um_Flux_G2D _37um_Flux_G2D_err fwhm37 _25ApPhot_qflag _37ApPhot_qflag G2D25_qflag G2D37_qflag bkg_qflag25 bkg_qflag37 vExtFlag25 vExtFlag37
SFGC0.531-0.0858 266.803417 -28.526892 19.69 1.465 24.8 2.705 16.24 39.02 2.51 34.48 3.356 15.43 000 000 0 0.0 1 1 1 1
SFGC0.631-0.0259 266.803958 -28.410375 25.11 0.5548 "" "" 20 67.59 2.674 53.51 3.683 15.9 000 000 1 0.0 1 1 0 1
SFGC359.753-0.0220 266.279 -29.1586 1.703 0.1133 1.788 0.08496 6.593 7.29 0.3175 "" "" 26 000 000 0 1.0 0 0 0 0
SFGC0.099-0.0013 266.465167 -28.852425 13.45 0.4338 16.81 0.9678 19.62 20.05 1.191 16.99 1.497 14.52 000 000 0 0.0 1 0 1 1
SFGC0.523-0.0854 266.798042 -28.533764 5.262 0.2023 6.183 0.1926 8.374 21.29 1.039 19.19 0.9275 10.3 000 000 0 0.0 1 0 0 0
SFGC359.968-0.0597 266.44425 -28.994431 4.151 0.2092 4.848 0.2022 8.501 22.51 1.249 19.09 1.328 12.28 000 000 0 0.0 1 0 0 0
SFGC359.947-0.0552 266.427417 -29.010056 32.47 5.601 "" "" "" 91.4 11.76 "" "" 26 100 000 1 1.0 1 1 0 0
SFGC0.198-0.0550 266.5765 -28.795444 14.57 0.8405 18.5 1.208 12.64 37.07 1.976 33.19 2.265 13.24 000 000 0 0.0 1 1 1 0
SFGC0.550-0.0750 266.80375 -28.505483 8.244 0.3249 9.608 0.425 11.51 19.85 0.9141 17.1 0.9117 11.51 000 000 0 0.0 1 0 0 0
SFGC0.154-0.0650 266.559667 -28.8388 24.93 1.997 32.76 5.082 20 50.96 2.953 41.57 3.883 15.18 000 000 0 0.0 1 1 1 1
SFGC0.099-0.0635 266.525708 -28.884892 4.313 0.2098 4.943 0.2563 10.75 10.01 0.4565 8.659 0.5406 13.67 000 000 0 0.0 0 0 0 0
SFGC0.174-0.0844 266.5905 -28.831717 8.401 0.3143 9.771 0.5168 14.46 14.32 0.4926 12.52 0.4731 11.09 000 000 0 0.0 1 0 1 0
SFGC0.043+0.0197 266.411375 -28.889267 108.4 2.689 137.3 4.28 14 146.5 4.057 "" "" 26 000 000 0 1.0 1 1 1 0
SFGC0.175-0.0408 266.549 -28.807669 18 1.486 23.32 3.026 17.91 48.74 3.037 42.94 4.061 15.44 000 000 0 0.0 1 1 1 1
SFGC359.716-0.0334 266.268 -29.196156 10.98 0.3093 13.36 0.4719 13.42 24.2 1.269 20.49 1.463 13.31 000 000 0 0.0 1 0 1 0
SFGC0.124-0.0507 266.527958 -28.856958 9.077 0.4207 11.18 0.5591 11.69 17.24 0.5767 15.52 0.7419 14.85 000 000 0 0.0 1 0 0 1
SFGC359.390-0.0818 266.12 -29.499272 5.308 0.1252 6.395 0.1875 13.18 11.78 0.331 10.08 0.3484 12.15 000 000 0 0.0 0 0 1 0
SFGC0.166-0.0449 266.547583 -28.817686 38.5 1.934 49.08 3.476 15.81 80.48 2.436 67.95 5.679 26 000 000 0 0.0 1 1 1 1
SFGC359.369-0.0740 266.100083 -29.512536 "" "" 0.3446 0.05299 2.746 2.272 0.7568 2.451 0.491 7.491 011 001 0 0.0 0 0 0 0
SFGC359.400-0.0961 266.139833 -29.498403 5.722 0.2247 "" "" "" "" 0.5589 "" "" "" 000 000 1 1.0 0 0 0 0
SFGC359.429-0.0857 266.147333 -29.467958 10.81 0.8997 13.58 1.408 13.77 35.83 2.675 30.1 3.862 16.67 000 000 0 0.0 1 1 1 1
SFGC359.432-0.0925 266.155667 -29.469153 10.22 0.8999 12.97 1.511 14.76 32.28 2.906 27.16 4.717 18.74 000 000 0 0.0 1 1 1 1
SFGC359.437-0.0891 266.155375 -29.4631 9.401 0.6241 11.78 1.13 15.93 31.49 2.09 "" "" 26 000 000 0 1.0 1 0 1 0
SFGC359.438-0.0902 266.156958 -29.462906 7.48 0.4725 "" "" "" 27.35 1.684 25.54 3.751 25.71 000 000 1 0.0 1 0 0 1
SFGC359.438-0.0804 266.147375 -29.457644 11.71 0.5672 14.25 0.8167 12.67 33.54 1.957 28.64 2.222 13.11 000 000 0 0.0 1 0 1 0
SFGC359.532-0.0663 266.19025 -29.3699 3.472 0.1335 4.241 0.1587 10.46 7.442 0.3172 6.085 0.4829 17.58 000 000 0 0.0 0 0 0 1
SFGC359.544-0.0647 266.195875 -29.358833 1.396 0.08377 1.581 0.07956 8.353 2.436 0.1916 2.016 0.1898 11.44 000 000 0 0.0 0 0 0 0
SFGC359.577-0.0720 266.222875 -29.334261 0.8345 0.07312 0.892 0.05678 6.83 1.223 0.1597 1.195 0.1317 9.519 000 000 0 0.0 0 0 0 0
SFGC359.607-0.0743 266.243 -29.310161 2.131 0.1748 2.691 0.2249 11.32 "" "" 0.4843 0.06332 2.887 000 011 0 0.0 0 0 0 0
SFGC359.642-0.0804 266.269833 -29.28365 2.939 0.1851 3.14 0.1765 8.389 5.328 0.6931 4.631 0.556 9.262 000 000 0 0.0 0 0 0 0
SFGC359.663-0.0219 266.225167 -29.235233 2.481 0.2163 "" "" 20 15.26 0.6955 "" "" 26 000 000 1 1.0 1 1 0 0
SFGC359.673+0.0102 266.199583 -29.210097 0.5034 0.08421 0.2831 0.03284 3.43 "" "" "" "" 26 000 111 0 1.0 0 0 0 0
SFGC359.750-0.0054 266.260917 -29.15265 7.573 0.4997 10.37 0.9757 17.17 10.46 1.345 "" "" "" 000 000 0 1.0 1 0 1 0
SFGC359.850+0.0075 266.308333 -29.060058 1.16 0.2282 "" "" "" 1.83 0.5119 "" "" "" 000 100 1 1.0 0 0 0 0
SFGC359.856+0.0036 266.315875 -29.056875 11.33 1.486 14.24 3.182 18.83 21.66 2.263 "" "" "" 000 000 0 1.0 1 0 1 0
SFGC359.861+0.0041 266.318042 -29.052814 26.73 1.241 33.83 2.164 15.34 47.31 1.766 39.14 2.552 16.68 000 000 0 0.0 1 0 1 1
SFGC359.864-0.0157 266.339458 -29.060244 1.307 0.1018 1.542 0.1155 9.974 1.485 0.3069 1.438 0.1793 6.743 000 000 0 0.0 0 0 0 0
SFGC359.875-0.0205 266.3505 -29.053611 6.284 0.2138 7.284 0.2667 10.97 8.896 0.5682 7.819 0.6766 13.75 000 000 0 0.0 1 0 0 0
SFGC359.916-0.0793 266.432208 -29.049319 2.847 0.1394 "" "" "" 2.194 0.3437 1.994 0.2232 7.498 000 000 1 0.0 0 0 0 0
SFGC359.920-0.1001 266.455208 -29.056472 2.91 0.1511 2.746 0.09232 5.375 5.281 0.5319 4.572 0.5114 11.1 000 000 0 0.0 0 0 0 0
SFGC359.921+0.0126 266.345917 -28.996694 1.336 0.1404 1.475 0.1081 6.773 5.666 0.3483 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC359.926-0.0409 266.401042 -29.020333 17.32 1.057 21.97 1.755 14.61 62.77 4.676 53.1 7.966 19.67 000 000 0 0.0 1 1 1 1
SFGC359.927-0.0528 266.413167 -29.025853 5.186 0.706 6.581 0.8142 10.14 19.14 3.639 17.31 4.297 13.63 000 000 0 0.0 1 1 0 0
SFGC359.928-0.0440 266.40525 -29.020314 14.29 1.861 17.96 3.655 17.28 62.44 6.93 "" "" "" 000 000 0 1.0 1 1 1 0
SFGC359.933-0.0442 266.408042 -29.016633 58.54 6.447 "" "" 20 348.9 27.2 290.5 52.43 22.25 000 000 1 0.0 1 1 0 1
SFGC359.934-0.0475 266.412167 -29.017042 149 5.81 182.4 8.088 12.25 608.9 18.9 520.5 23.64 14.44 000 000 0 0.0 1 1 1 1
SFGC359.934-0.0467 266.411417 -29.016511 170 6.259 203.8 8.517 11.97 557.5 12.23 474.8 14.19 13.4 000 000 0 0.0 1 1 0 0
SFGC359.935-0.0493 266.41425 -29.017608 112.6 4.519 "" "" 20 418.5 18.45 "" "" 26 000 000 1 1.0 1 1 0 0
SFGC359.936-0.0542 266.419458 -29.019436 15.17 3.145 22.97 4.38 12.25 70.1 13.93 63.23 20.43 16.93 100 100 0 0.0 1 1 1 1
SFGC359.937-0.0309 266.397458 -29.006258 3.321 0.3553 4.153 0.3431 8.491 7.366 1.335 7.514 1.086 9.398 000 000 0 0.0 1 0 0 0
SFGC359.940-0.0472 266.415458 -29.011694 72.26 9.862 "" "" "" "" 22.82 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC359.945-0.0397 266.41075 -29.004122 72.87 8.81 "" "" 20 161 14.01 132.7 22.95 18.92 000 000 1 0.0 1 1 0 1
SFGC359.950-0.0508 266.424875 -29.005103 67.94 16.89 87.5 23.65 12.31 "" "" "" "" "" 100 110 0 1.0 1 1 1 1
SFGC359.953-0.0485 266.424292 -29.001689 49.33 7.907 "" "" 20 "" 37.51 "" "" "" 000 000 1 1.0 1 1 0 1
SFGC359.956+0.0125 266.366625 -28.967103 "" "" 0.2996 0.05937 2.765 "" "" "" "" "" 011 110 0 1.0 0 0 0 0
SFGC359.957-0.0389 266.417125 -28.993444 28.41 1.35 "" "" "" 124.5 9.172 "" "" 26 000 000 1 1.0 1 1 1 0
SFGC359.960-0.0280 266.408375 -28.984978 8.022 0.6104 "" "" 20 34.47 2.04 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC359.962-0.0248 266.406583 -28.981608 7.447 0.6761 8.858 0.9172 11.93 22.77 2.024 18.51 3.834 21.87 000 000 0 0.0 1 1 0 1
SFGC359.963-0.0316 266.413875 -28.984083 24.28 1.475 32.6 3.555 20 109.8 4.29 92.12 7.762 20.89 000 000 0 0.0 1 1 1 1
SFGC359.981+0.0240 266.370375 -28.939789 15.62 2.203 "" "" "" 46.33 3.573 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC359.984+0.0121 266.383542 -28.943603 16.86 1.584 21.84 2.998 16.65 44.34 3.776 37.13 5.114 15.64 000 000 0 0.0 1 1 1 1
SFGC359.990+0.0076 266.391792 -28.940572 14.88 1.574 "" "" "" 31.01 3.272 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC359.997-0.1746 266.573375 -29.029928 3.683 0.2231 4.533 0.33 13.01 9.929 0.4314 8.01 0.5601 14.99 000 000 0 0.0 0 0 1 1
SFGC0.013-0.1170 266.526875 -28.986072 0.6664 0.1139 0.7605 0.0549 4.238 "" "" 0.4102 0.1104 3.623 000 111 0 0.0 0 0 0 0
SFGC0.018+0.0039 266.411667 -28.919119 0.9512 0.1476 1.185 0.1083 6.451 2.923 0.4083 2.779 0.4081 11.54 000 000 0 0.0 0 0 0 0
SFGC0.020-0.1190 266.533 -28.981017 2.039 0.09793 2.468 0.1296 11.64 9.612 0.3846 8.233 0.6349 19.06 000 000 0 0.0 0 0 0 1
SFGC0.022-0.0817 266.497958 -28.959631 2.191 0.1032 2.494 0.104 8.863 2.727 0.3575 2.586 0.3191 10.3 000 000 0 0.0 0 0 0 0
SFGC0.034-0.1132 266.535542 -28.966306 5.445 0.155 6.869 0.2599 14.75 11.55 0.3653 9.801 0.5573 17.61 000 000 0 0.0 0 0 1 1
SFGC0.060+0.0196 266.4215 -28.874856 5.14 0.3267 5.824 0.3353 9.027 6.414 1.019 6.336 0.8548 9.68 000 000 0 0.0 1 0 0 0
SFGC0.069+0.0445 266.402708 -28.854067 13.46 0.9556 17.14 1.884 17.34 54.6 3.1 46.99 4.918 18.31 000 000 0 0.0 1 1 1 1
SFGC0.079-0.0851 266.53525 -28.912694 0.4655 0.1123 0.1254 0.02231 1.747 "" "" "" "" "" 100 111 0 1.0 0 0 0 0
SFGC0.092-0.0130 266.472583 -28.864103 8.861 0.6047 11.18 0.8373 12.18 10.53 1.221 "" "" "" 000 000 0 1.0 1 0 1 0
SFGC0.093-0.0003 266.460542 -28.857125 4.556 1.174 8.652 1.351 10.12 9.193 2.134 10.82 2.987 16.15 100 100 0 0.0 1 0 0 1
SFGC0.095+0.0139 266.448083 -28.847561 25.25 1.831 "" "" "" 36.85 4.781 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC0.097+0.0000 266.462875 -28.853014 15.61 0.7307 19.75 1.494 17.98 29.09 1.48 23.93 4.594 26 000 000 0 0.0 1 0 1 1
SFGC0.102-0.0579 266.522333 -28.878878 3.572 0.2787 4.327 0.3475 10.97 5.178 0.4618 4.877 0.4121 10.3 000 000 0 0.0 0 0 0 0
SFGC0.105+0.0274 266.441042 -28.831839 21.45 0.3068 25.67 0.4132 11.85 26.31 1.334 "" "" 26 000 000 0 1.0 1 1 0 0
SFGC0.110-0.0118 266.481833 -28.848644 "" "" 0.7625 0.1236 4.679 "" "" "" "" 26 011 111 0 1.0 0 0 0 0
SFGC0.113-0.0431 266.514167 -28.86225 1.969 0.2427 2.438 0.2142 7.762 5.307 0.7668 5.057 0.6662 10.03 000 000 0 0.0 0 0 0 0
SFGC0.130-0.0598 266.540583 -28.856333 0.5351 0.1132 0.4547 0.04087 3.176 "" "" "" "" "" 000 011 0 1.0 0 0 0 0
SFGC0.131-0.0700 266.55125 -28.860542 1.424 0.1448 1.702 0.1297 7.879 4.896 0.2965 4.131 0.3338 13 000 000 0 0.0 0 0 0 0
SFGC0.136+0.0819 266.405792 -28.777789 3.197 0.1962 3.726 0.2088 9.36 9.783 0.5548 8.52 0.5756 11.98 000 000 0 0.0 0 0 0 0
SFGC0.142-0.0478 266.535833 -28.84015 11.97 0.3804 14.63 0.6247 14.44 25.85 1.159 21.42 1.517 15.11 000 000 0 0.0 1 0 1 1
SFGC0.148-0.0371 266.529 -28.829322 3.928 0.2861 4.732 0.2693 8.278 "" "" "" "" "" 000 011 0 1.0 1 0 0 0
SFGC0.148+0.0231 266.470792 -28.797406 8.469 0.3877 10.85 0.5893 13.37 25.7 1.583 21.66 2.011 14.66 000 000 0 0.0 1 0 1 1
SFGC0.150-0.0438 266.536667 -28.831194 5.968 0.3388 7.073 0.3954 10.27 10.7 1.004 9.22 1.091 12.54 000 000 0 0.0 1 0 0 0
SFGC0.151-0.0384 266.532042 -28.827464 7.656 0.7147 9.512 0.7714 9.493 13.07 2.204 12.77 1.923 10.07 000 000 0 0.0 1 1 0 0
SFGC0.151-0.0319 266.526083 -28.8236 6.984 0.4797 8.549 0.7314 13.41 20.33 1.421 "" "" "" 000 000 0 1.0 1 0 1 0
SFGC0.152-0.0793 266.572458 -28.847994 0.8319 0.1591 "" "" 20 2.016 0.365 "" "" 26 000 000 1 1.0 0 0 0 0
SFGC0.153-0.0355 266.530542 -28.824103 "" "" "" "" "" 13.22 2.867 12.88 2.879 11.59 011 000 1 0.0 1 1 0 0
SFGC0.156-0.0619 266.55825 -28.835006 39.65 2 50.56 3.332 14.65 73.11 3.41 62.02 4.875 16.5 000 000 0 0.0 1 1 1 1
SFGC0.158-0.0419 266.539917 -28.822789 18.64 1.679 22.15 2.012 10.54 20.38 4.01 20.54 3.451 9.936 000 000 0 0.0 1 1 0 0
SFGC0.158-0.0833 266.580333 -28.844247 1.969 0.1382 2.164 0.1105 7.036 2.074 0.3138 2.177 0.2455 9.032 000 000 0 0.0 0 0 0 0
SFGC0.159-0.0275 266.526333 -28.814808 2.959 0.3287 3.421 0.2788 7.46 6.364 0.8973 6.058 0.7657 9.85 000 000 0 0.0 1 0 0 0
SFGC0.159-0.0185 266.517542 -28.810008 2.395 0.1673 2.603 0.1463 7.691 4.049 0.3482 3.793 0.2377 7.88 000 000 0 0.0 0 0 0 0
SFGC0.160-0.0633 266.561583 -28.832919 16.51 2.231 "" "" "" 77.71 3.402 "" "" 26 100 000 1 1.0 1 1 0 0
SFGC0.160+0.0789 266.423292 -28.758403 "" "" 0.705 0.0874 4.139 "" "" "" "" "" 011 111 0 1.0 0 0 0 0
SFGC0.160-0.0704 266.568958 -28.835936 44.56 2.155 55.26 4.019 16.4 83.74 3.235 70.63 5.163 18.42 000 000 0 0.0 1 1 1 1
SFGC0.161-0.0357 266.535417 -28.817511 14.64 1.549 19.06 2.759 15.67 51.92 3.647 "" "" "" 000 000 0 1.0 1 1 1 0
SFGC0.165-0.0480 266.54975 -28.820483 16.79 3.056 21.69 3.967 11.42 39.52 5.968 31 7.404 14.32 000 000 0 0.0 1 1 0 1
SFGC0.170-0.0503 266.554792 -28.817569 11 1.646 14.37 2.494 13.33 13.81 2.551 12.21 3.341 15.12 000 000 0 0.0 1 1 1 1
SFGC0.170-0.0896 266.593542 -28.837353 3.869 0.2584 4.849 0.3243 11.04 8.193 0.5767 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC0.172-0.0815 266.586875 -28.831503 2.742 0.5563 3.893 0.6334 10.02 3.272 0.9124 "" "" "" 000 100 0 1.0 1 0 0 0
SFGC0.173-0.0423 266.548875 -28.810761 22.67 2.548 "" "" 20 50.26 4.373 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC0.173-0.0635 266.569958 -28.821189 1.024 0.1294 1.064 0.07471 5.078 "" "" 0.5073 0.1305 3.652 000 111 0 0.0 0 0 0 0
SFGC0.174-0.0400 266.547458 -28.808436 18.41 2.028 24.87 3.362 14.58 40.38 2.982 36.39 4.87 18.85 000 000 0 0.0 1 1 1 1
SFGC0.175-0.0428 266.550667 -28.809194 13.05 1.481 "" "" "" 38.62 3.636 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC0.176-0.0547 266.563 -28.81435 3.028 0.2117 3.288 0.1311 5.445 "" "" 3.582 0.3907 5.917 000 010 0 0.0 0 0 0 0
SFGC0.177-0.0763 266.584583 -28.824833 4.804 0.4232 6.362 0.6588 13.69 6.95 0.711 "" "" "" 000 000 0 1.0 1 0 1 0
SFGC0.179-0.0861 266.595333 -28.828111 4.379 0.2326 5.363 0.247 9.34 5.58 0.591 5.247 0.4963 9.695 000 000 0 0.0 1 0 0 0
SFGC0.181-0.0025 266.515 -28.782997 1.253 0.1213 1.393 0.09506 6.895 3.247 0.3956 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC0.182+0.0065 266.506833 -28.777356 "" "" 0.7142 0.1071 4.445 "" "" "" "" "" 010 111 0 1.0 0 0 0 0
SFGC0.185+0.0019 266.512958 -28.777456 3.355 0.1507 4.04 0.196 11.44 10.38 0.4318 8.564 0.5402 14.44 000 000 0 0.0 0 0 0 1
SFGC0.185-0.0423 266.556208 -28.800139 28.74 1.655 34.65 2.28 12.12 51.1 3.902 42.41 4.405 13.03 000 000 0 0.0 1 1 1 0
SFGC0.189+0.0260 266.491833 -28.761506 1.667 0.1202 1.858 0.1077 7.886 6.8 0.3655 6.323 0.3475 10.98 000 000 0 0.0 0 0 0 0
SFGC0.190-0.0517 266.568583 -28.800472 6.396 1.15 8.776 1.856 14.19 32.6 3.13 27.46 6.887 25.4 000 000 0 0.0 1 1 1 1
SFGC0.197-0.0674 266.588042 -28.802675 29.75 1.06 "" "" "" 82.62 2.222 "" "" "" 000 000 1 1.0 1 1 0 0
SFGC0.198-0.1014 266.621708 -28.819619 "" "" 0.8333 0.1415 7.464 1.465 0.3318 "" "" "" 011 001 0 1.0 0 0 0 0
SFGC0.198-0.0628 266.584083 -28.799547 20.73 1.782 27.87 4.183 20 51.69 2.791 "" "" "" 000 000 0 1.0 1 1 1 0
SFGC0.200-0.0558 266.578125 -28.794694 17.66 0.8374 22.26 1.348 14.16 37.66 2.121 31.82 2.647 14.4 000 000 0 0.0 1 0 1 1
SFGC0.220-0.0333 266.568083 -28.765753 1.167 0.1165 "" "" 20 2.782 0.2792 "" "" "" 000 000 1 1.0 0 0 0 0
SFGC0.220-0.1085 266.641458 -28.804789 0.8871 0.165 1.157 0.1241 6.614 1.815 0.4298 2.477 0.4622 12.41 001 001 0 0.0 0 0 0 0
SFGC0.228-0.0288 266.56825 -28.756903 0.5763 0.1258 0.5062 0.07777 5.436 4.267 0.3235 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC0.236-0.0715 266.614792 -28.771939 1.699 0.1791 "" "" "" 13.45 0.6654 11.96 0.896 15.54 000 000 1 0.0 0 0 0 1
SFGC0.309-0.0416 266.629167 -28.693625 0.7082 0.1023 0.375 0.04655 4.001 3.986 0.2813 3.357 0.2587 10.62 000 000 0 0.0 0 0 0 0
SFGC0.384+0.0136 266.619667 -28.601186 19.63 1.086 "" "" 20 86.92 3.837 72.31 8.33 25.06 000 000 1 0.0 1 1 0 1
SFGC0.385+0.0196 266.614125 -28.597575 12.98 1.176 "" "" "" 53.57 4.924 "" "" 26 000 000 1 1.0 1 1 0 0
SFGC0.478-0.0427 266.73 -28.550094 2.553 0.1125 2.799 0.1025 8.009 4.591 0.4343 4.355 0.3875 10.3 000 000 0 0.0 0 0 0 0
SFGC0.486-0.0525 266.7445 -28.547969 8.245 0.7884 10.71 1.135 12.66 41.54 3.788 36.26 5.246 15.99 000 000 0 0.0 1 1 1 1
SFGC0.499-0.0410 266.740625 -28.531428 5.177 0.276 6.565 0.4093 13.04 14.57 1.714 "" "" 26 000 000 0 1.0 0 0 1 0
SFGC0.499-0.0328 266.733 -28.526686 8.246 0.4946 10.98 0.9917 17.63 29.77 1.622 25.63 2.723 19.38 000 000 0 0.0 1 0 1 1
SFGC0.500-0.0313 266.731792 -28.5255 8.493 0.4604 "" "" "" 33.24 1.405 28.1 2.004 16.47 000 000 1 0.0 1 0 0 1
SFGC0.508-0.0631 266.767667 -28.534794 3.015 0.1745 3.598 0.2227 11.23 10.55 0.733 8.945 0.8165 12.86 000 000 0 0.0 0 0 0 0
SFGC0.565-0.0385 266.777083 -28.473778 2.922 0.1593 3.472 0.191 10.55 3.626 0.3857 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC0.569-0.0487 266.789375 -28.475656 1.186 0.1101 1.263 0.09069 7.246 4.046 0.2988 3.428 0.3105 12 000 000 0 0.0 0 0 0 0
SFGC0.573-0.0399 266.783292 -28.467375 0.7952 0.1414 "" "" "" 2.028 0.4036 "" "" 26 000 000 1 1.0 0 0 0 0
SFGC0.602-0.0496 266.810042 -28.447425 68.01 0.7967 74.26 0.5988 6.611 222.8 2.864 183.7 2.263 9.122 000 000 0 0.0 1 1 0 0
SFGC0.617-0.0310 266.800417 -28.425367 1.127 0.1039 1.299 0.1085 9.179 4.909 0.2408 "" "" "" 000 000 0 1.0 0 0 0 0
SFGC0.646-0.0921 266.877125 -28.432011 7.976 0.191 10.36 0.3391 15.61 35.23 1.619 28.97 2.451 17.48 000 000 0 0.0 1 0 1 1
SFGC0.669-0.0417 266.841917 -28.385847 2.215 0.1819 2.52 0.1753 8.479 22.53 1.614 17.94 2.19 15.66 000 000 0 0.0 1 1 0 1
SFGC359.356-0.0769 266.095083 -29.525139 1.326 0.1252 1.706 0.1813 12.73 2.402 0.2949 1.902 0.192 7.516 000 000 0 0.0 0 0 1 0
SFGC359.375-0.0916 266.120458 -29.517356 4.989 0.2632 "" "" "" 11.49 0.8405 "" "" "" 000 000 1 1.0 1 0 0 0
SFGC359.379-0.0821 266.113583 -29.508978 1.287 0.1679 "" "" "" 11.27 0.6219 9.482 0.8134 15.1 000 000 1 0.0 0 0 0 1
SFGC359.379-0.0843 266.11575 -29.510092 2.043 0.2017 2.677 0.37 16.13 15.26 0.6126 12.77 0.8736 16.46 000 000 0 0.0 0 0 1 1
SFGC359.383-0.0874 266.121083 -29.508375 "" "" 0.5715 0.09702 5.685 6.384 0.7088 5.953 0.5282 8.603 111 000 0 0.0 0 0 0 0
SFGC359.385-0.0760 266.111542 -29.500136 1.512 0.124 "" "" 20 4.802 0.295 4.365 0.2668 10.44 000 000 1 0.0 0 0 0 0
SFGC359.412-0.0375 266.089958 -29.457189 4.433 0.1992 "" "" 20 16.65 0.7215 14.05 1.256 20.09 000 000 1 0.0 1 0 0 1
SFGC359.438+0.0053 266.063625 -29.412714 2.068 0.09091 2.49 0.1354 13.1 14.4 0.2867 "" "" 26 000 000 0 1.0 0 0 1 0
SFGC359.438-0.0513 266.119042 -29.442339 "" 0.2343 "" "" "" 2.835 0.4022 2.325 0.1316 3.777 000 000 1 0.0 0 0 0 0
SFGC359.439-0.0909 266.158542 -29.461858 6.103 0.7307 "" "" 20 28.78 1.769 "" "" 26 000 000 1 1.0 1 0 0 0
SFGC359.439-0.0802 266.148167 -29.456269 12.88 0.5698 16.38 1.134 17.5 47.29 1.603 40.02 2.629 18.93 000 000 0 0.0 1 0 1 1
SFGC359.443-0.0792 266.149125 -29.452997 6.317 0.632 8.474 1.247 17.36 26.26 1.988 "" "" 26 000 000 0 1.0 1 0 1 0
SFGC359.447-0.0288 266.102625 -29.422506 "" "" "" "" "" 2.111 0.4037 2.33 0.2065 5.904 110 001 1 0.0 0 0 0 0
SFGC359.457-0.0674 266.146125 -29.434644 4.212 0.2444 "" "" 20 7.848 0.2722 "" "" "" 000 000 1 1.0 0 0 0 0
SFGC359.459-0.0955 266.174833 -29.447628 "" "" "" "" "" 5.11 0.4779 4.485 0.4084 9.865 111 000 1 0.0 0 0 0 0
SFGC359.468-0.0818 266.167 -29.432514 0.6113 0.08459 "" "" "" 4.867 0.1732 4.202 0.154 10.27 000 000 1 0.0 0 0 0 0
SFGC359.470-0.0969 266.182792 -29.438928 1.016 0.1153 "" "" "" 6.164 0.3511 5.272 0.3189 10.48 000 000 1 0.0 0 0 0 0
SFGC359.495-0.0770 266.178375 -29.4072 1.456 0.2587 1.877 0.2728 9.276 6.685 0.5957 5.729 0.6774 13.13 000 000 0 0.0 0 0 0 0
SFGC359.530-0.0671 266.189958 -29.371708 3.417 0.1422 "" "" "" 9.727 0.3239 8.302 0.3702 13.19 000 000 1 0.0 0 0 0 0
SFGC359.553-0.0711 266.207542 -29.354369 0.8557 0.09457 "" "" "" 4.309 0.2219 "" "" "" 000 000 1 1.0 0 0 0 0
SFGC359.607-0.0551 266.224042 -29.30035 0.9182 0.1008 "" "" 20 2.453 0.1898 2.275 0.1373 8.353 000 000 1 0.0 0 0 0 0
SFGC359.645-0.0552 266.247083 -29.267717 51.61 0.4441 62.35 0.5795 11.48 106.2 1.189 91.14 1.468 14.26 000 000 0 0.0 1 0 0 1
SFGC359.701+0.0065 266.219917 -29.188206 5.654 0.2705 "" "" 20 12.87 0.3198 10.68 0.5896 21.29 000 000 1 0.0 0 0 0 1
SFGC359.717-0.0373 266.272458 -29.197189 9.621 0.4425 12.28 0.4594 9.131 22.05 1.008 18.54 1.254 14.36 000 000 0 0.0 1 0 0 1
SFGC359.737-0.0240 266.271458 -29.173233 10.73 0.3165 15 0.3943 10.96 37.05 1.316 31.33 1.648 14.46 000 000 0 0.0 1 0 0 1
SFGC359.737-0.0315 266.278917 -29.176811 2.898 0.1476 3.5 0.1815 10.82 10.33 0.4526 8.822 0.4257 10.86 000 000 0 0.0 0 0 0 0
SFGC359.874-0.0191 266.348583 -29.053639 2.531 0.2466 4 0.2805 10 4.518 0.4284 4.18 0.3282 8.844 000 000 0 0.0 0 0 0 0
SFGC359.881-0.0193 266.352833 -29.048003 0.9778 0.1792 1.226 0.1318 6.47 1.937 0.2791 1.882 0.1578 6.528 000 000 0 0.0 0 0 0 0
SFGC359.881-0.0019 266.336167 -29.038333 54.25 0.3344 62.21 0.3876 10.2 75.87 0.6194 67.65 0.663 12.36 000 000 0 0.0 1 0 0 0
SFGC359.895-0.0117 266.35375 -29.032086 0.6304 0.1222 "" "" 20 4.848 0.3981 3.873 0.5297 15.36 000 000 1 0.0 0 0 0 1
SFGC359.908-0.0066 266.356375 -29.018394 "" "" "" "" "" 2.218 0.3461 "" "" 26 111 000 1 1.0 0 0 0 0
SFGC359.914-0.0778 266.42975 -29.050094 1.96 0.1582 "" "" "" 3.031 0.2917 3.196 0.2343 9.274 000 000 1 0.0 0 0 0 0
